14147;Valores Antecipados na Tutela Revogada/Cassada;14146;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Militar (10324) | Sistema Remuneratório e Benefícios (10337) | Restituição ao Erário (14146) | Valores Antecipados na Tutela Revogada/Cassada (14147)
14148;Acidentes;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Acidentes (14148)
14910;Acidente Ferroviário;14148;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Acidentes (14148) | Acidente Ferroviário (14910)
14149;Exposição a Substâncias Tóxicas - Dicloro-Difenil-Tricloroetano (DDT/Mercúrio/Outras);14148;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Acidentes (14148) | Exposição a Substâncias Tóxicas - Dicloro-Difenil-Tricloroetano (DDT/Mercúrio/Outras) (14149)
14166;Ausência/Deficiência de Fiscalização;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Ausência/Deficiência de Fiscalização (14166)
14150;Concurso Público - Nomeação/Posse Tardia;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Concurso Público - Nomeação/Posse Tardia (14150)
14151;Correspondência - ECT;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Correspondência - ECT (14151)
14154;Devolução de Cheques;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Devolução de Cheques (14154)
14155;Inscrição em Cadastro Restrito de Crédito;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Inscrição em Cadastro Restrito de Crédito (14155)
14159;Política Pública de Preços;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Política Pública de Preços (14159)
14156;Protesto Indevido de Títulos;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Protesto Indevido de Títulos (14156)
14157;Roubo/Leilão Indevido de Bem Empenhado;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Roubo/Leilão Indevido de Bem Empenhado (14157)
14158;Saque Fraudulento;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Saque Fraudulento (14158)
14161;Tráfego de Veículo com Excesso de Peso;10502;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Material (10502) | Tráfego de Veículo com Excesso de Peso (14161)
14162;Acidentes;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Acidentes (14162)
14911;Acidente Ferroviário;14162;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Acidentes (14162) | Acidente Ferroviário (14911)
14163;Exposição a Substâncias Tóxicas (Dicloro-Difenil-Tricloroetano (DDT / Mercúrio / Outras);14162;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Acidentes (14162) | Exposição a Substâncias Tóxicas (Dicloro-Difenil-Tricloroetano (DDT / Mercúrio / Outras) (14163)
14175;Assédio Moral;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Assédio Moral (14175)
14164;Ausência/Deficiência de Fiscalização;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Ausência/Deficiência de Fiscalização (14164)
14165;Concurso Público - Nomeação/Posse Tardia;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Concurso Público - Nomeação/Posse Tardia (14165)
14167;Correspondência - ECT;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Correspondência - ECT (14167)
14168;Devolução de Cheques;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Devolução de Cheques (14168)
14169;Inscrição em Cadastro Restritivo de Crédito;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Inscrição em Cadastro Restritivo de Crédito (14169)
14173;Política Pública de Preços;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Política Pública de Preços (14173)
14909;Prisão Ilegal;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Prisão Ilegal (14909)
14170;Protesto Indevido de Títulos;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Protesto Indevido de Títulos (14170)
14171;Roubo/Leilão Indevido de Bem Empenhado;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Roubo/Leilão Indevido de Bem Empenhado (14171)
14172;Saque Fraudulento;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Saque Fraudulento (14172)
14174;Tráfego de Veículo com Excesso de Peso;9992;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Responsabilidade da Administração (9991) | Indenização por Dano Moral (9992) | Tráfego de Veículo com Excesso de Peso (14174)
14176;Tarifa;10075;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Serviços (10028) | Concessão / Permissão / Autorização (10073) | Energia Elétrica (10075) | Tarifa (14176)
14194;Acidente em Serviço;10255;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Acidente em Serviço (14194)
14180;Moléstia Profissional ou Doença Grave;10255;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14182;Alienação Mental;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14187;Cardiopatia Grave;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14185;Cegueira;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14188;Doença de Parkinson;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14183;Esclerose Múltipla;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14190;Espondilaortrose Anquisolante;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14186;Hanseníase;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14192;Mal de Paget (Osteíte Deformante);14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14191;Nefropatia Grave;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14184;Neoplasia Maligna;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14189;Paralisia Irreversível e Incapacitante;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14193;Síndrome de Imunodeficiência Adquirida;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
14181;Tuberculose Ativa;14180;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Aposentadoria (10254) | Invalidez Permanente (10255) | Moléstia Profissional ou Doença Grave (14180)
13186;Horas Extras ;10287;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Jornada de Trabalho (10287) | Horas Extras  (13186)
13209;Intervalo ;10287;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Jornada de Trabalho (10287) | Intervalo  (13209)
14195;Maioridade;10253;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Pensão (10250) | Restabelecimento (10253) | Maioridade (14195)
13295;Revisão ;10250;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Pensão (10250) | Revisão  (13295)
14196;Índice da URP - 26,05% (1989);10313;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Reajustes de Remuneração, Proventos ou Pensão (10313) | Índice da URP - 26,05% (1989) (14196)
14197;Índice da URP - 26,06% (1987);10313;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Reajustes de Remuneração, Proventos ou Pensão (10313) | Índice da URP - 26,06% (1987) (14197)
14200;Limite de Carga Horária - Jornada Semanal;10225;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Regime Estatutário (10220) | Acumulação de Cargos (10225) | Limite de Carga Horária - Jornada Semanal (14200)
14198;Natureza do Cargo Acumulável;10225;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Regime Estatutário (10220) | Acumulação de Cargos (10225) | Natureza do Cargo Acumulável (14198)
14199;Regime de Dedicação Exclusiva;10225;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Regime Estatutário (10220) | Acumulação de Cargos (10225) | Regime de Dedicação Exclusiva (14199)
14201;Progressão Funcional com Interstício de Doze Meses;10236;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Regime Estatutário (10220) | Promoção / Ascensão (10236) | Progressão Funcional com Interstício de Doze Meses (14201)
14708;Ajuda de Custo;10298;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Diárias e Outras Indenizações (10298) | Ajuda de Custo (14708)
14709;Auxílio-Moradia;10298;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Diárias e Outras Indenizações (10298) | Auxílio-Moradia (14709)
14710;Diárias;10298;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Diárias e Outras Indenizações (10298) | Diárias (14710)
14711;Indenização de Transporte;10298;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Diárias e Outras Indenizações (10298) | Indenização de Transporte (14711)
14712;Conversão em Pecúnia;10301;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Férias (10301) | Conversão em Pecúnia (14712)
14716;Gratificação de Biênio (Adicional Bienal);10290;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação de Incentivo (10290) | Gratificação de Biênio (Adicional Bienal) (14716)
14713;Gratificação de Estímulo à Docência no Magistério Superior - GED;10290;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação de Incentivo (10290) | Gratificação de Estímulo à Docência no Magistério Superior - GED (14713)
14714;Gratificação de Estímulo à Fiscalização e à Arrecadação dos Tributos Federais - GEFA;10290;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação de Incentivo (10290) | Gratificação de Estímulo à Fiscalização e à Arrecadação dos Tributos Federais - GEFA (14714)
14715;Gratificação de Incremento da Fiscalização e da Arrecadação - GIFA;10290;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação de Incentivo (10290) | Gratificação de Incremento da Fiscalização e da Arrecadação - GIFA (14715)
14717;Direito à Incorporação;10295;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação Incorporada / Quintos e Décimos / VPNI (10295) | Direito à Incorporação (14717)
14718;Portaria 474/87;10295;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação Incorporada / Quintos e Décimos / VPNI (10295) | Portaria 474/87 (14718)
14719;Reajuste;10295;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificação Incorporada / Quintos e Décimos / VPNI (10295) | Reajuste (14719)
14720;Função Comissionada Integral - 100%;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Função Comissionada Integral - 100% (14720)
14746;Gratificação de Atividade de Risco;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Atividade de Risco (14746)
14721;Gratificação de Atividade Executiva - GAE;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Atividade Executiva - GAE (14721)
14749;Gratificação de Desempenho da Carreira da Previdência, da Saúde e do Trabalho - GDPST;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Desempenho da Carreira da Previdência, da Saúde e do Trabalho - GDPST (14749)
14725;Gratificação de Desempenho de Atividade do Seguro Social - GDASS;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Desempenho de Atividade do Seguro Social - GDASS (14725)
14729;Gratificação de Desempenho de Atividade Técnico-Administrativa e de Suporte - GDPGTAS;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Desempenho de Atividade Técnico-Administrativa e de Suporte - GDPGTAS (14729)
14724;Gratificação de Desempenho de Atividade Técnico-Administrativo Educacional - GDAE;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Desempenho de Atividade Técnico-Administrativo Educacional - GDAE (14724)
14728;Gratificação de Desempenho do Plano Geral de Cargos do Poder Executivo - GDPGPE;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Desempenho do Plano Geral de Cargos do Poder Executivo - GDPGPE (14728)
14726;Gratificação de Desempenho e Eficiência - GDE;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação de Desempenho e Eficiência - GDE (14726)
14745;Gratificação Especial de Localidade - GEL;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação Especial de Localidade - GEL (14745)
14748;Gratificação Específica de Atividade Docente do Ensino Fundamental, Médio e Tecnológico - GEAD;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação Específica de Atividade Docente do Ensino Fundamental, Médio e Tecnológico - GEAD (14748)
14727;Gratificação Específica de Publicação e Divulgação da Imprensa Nacional %u2013 GEPDIN;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação Específica de Publicação e Divulgação da Imprensa Nacional %u2013 GEPDIN (14727)
14722;Gratificação pelo Desempenho de Atividades de Apoio - GATA;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação pelo Desempenho de Atividades de Apoio - GATA (14722)
14723;Gratificação pelo Desempenho de Atividades Rodoviárias - GDAR;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação pelo Desempenho de Atividades Rodoviárias - GDAR (14723)
14747;Gratificação por Operações Especiais - GOE;10718;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Gratificações Por Atividades Específicas (10718) | Gratificação por Operações Especiais - GOE (14747)
14744;Paridade Salarial;10221;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Isonomia/Equivalência Salarial (10221) | Paridade Salarial (14744)
14241;Restituição ao Erário;10288;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Restituição ao Erário (14241)
14742;Índice de 13,23%;10307;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988) (10307) | Índice de 13,23% (14742)
14741;Índice de 14,23%;10307;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988) (10307) | Índice de 14,23% (14741)
14707;Valores Antecipados na Tutela Posteriormente Revogada/Cassada;10288;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO (9985) | Servidor Público Civil (10219) | Sistema Remuneratório e Benefícios (10288) | Valores Antecipados na Tutela Posteriormente Revogada/Cassada (14707)
12935;Bem de Família Legal;899;DIREITO CIVIL (899) | Bem de Família Legal (12935)
14205;Lei Geral de Proteção de Dados (LGPD);899;DIREITO CIVIL (899) | Lei Geral de Proteção de Dados (LGPD) (14205)
14207;Privacidade;14205;DIREITO CIVIL (899) | Lei Geral de Proteção de Dados (LGPD) (14205) | Privacidade (14207)
14206;Proteção de Dados Pessoais;14205;DIREITO CIVIL (899) | Lei Geral de Proteção de Dados (LGPD) (14205) | Proteção de Dados Pessoais (14206)
14917;Cessão de Direitos;9580;DIREITO CIVIL (899) | Obrigações (7681) | Espécies de Contratos (9580) | Cessão de Direitos (14917)
14918;Confissão/Composição de Dívida;9580;DIREITO CIVIL (899) | Obrigações (7681) | Espécies de Contratos (9580) | Confissão/Composição de Dívida (14918)
14916;Fornecimento;9580;DIREITO CIVIL (899) | Obrigações (7681) | Espécies de Contratos (9580) | Fornecimento (14916)
14915;Despejo por Inadimplemento;9593;DIREITO CIVIL (899) | Obrigações (7681) | Espécies de Contratos (9580) | Locação de Imóvel (9593) | Despejo por Inadimplemento (14915)
14735;Minha Casa, Minha Vida;4839;DIREITO CIVIL (899) | Obrigações (7681) | Espécies de Contratos (9580) | Sistema Financeiro da Habitação (4839) | Minha Casa, Minha Vida (14735)
14237;Sistema Financeiro Imobiliário;4839;DIREITO CIVIL (899) | Obrigações (7681) | Espécies de Contratos (9580) | Sistema Financeiro da Habitação (4839) | Sistema Financeiro Imobiliário (14237)
14740;Protesto de CDA;4949;DIREITO CIVIL (899) | Obrigações (7681) | Títulos de Crédito (4949) | Protesto de CDA (14740)
14694;DPVAT;10431;DIREITO CIVIL (899) | Responsabilidade Civil (10431) | DPVAT (14694)
14919;Atraso na Entrega do Imóvel;10439;DIREITO CIVIL (899) | Responsabilidade Civil (10431) | Indenização por Dano Material (10439) | Atraso na Entrega do Imóvel (14919)
14921;Direito Autoral;10439;DIREITO CIVIL (899) | Responsabilidade Civil (10431) | Indenização por Dano Material (10439) | Direito Autoral (14921)
14920;Atraso na Entrega do Imóvel;10433;DIREITO CIVIL (899) | Responsabilidade Civil (10431) | Indenização por Dano Moral (10433) | Atraso na Entrega do Imóvel (14920)
14922;Direito Autoral;10433;DIREITO CIVIL (899) | Responsabilidade Civil (10431) | Indenização por Dano Moral (10433) | Direito Autoral (14922)
14759;Tratamento Domiciliar (Home Care);12481;DIREITO DA SAÚDE (12480) | Pública (12481) | Tratamento Domiciliar (Home Care) (14759)
14757;Crédito Direto ao Consumidor - CDC;7752;DIREITO DO CONSUMIDOR (1156) | Contratos de Consumo (7771) | Bancários (7752) | Crédito Direto ao Consumidor - CDC (14757)
14758;Crédito Rotativo;7752;DIREITO DO CONSUMIDOR (1156) | Contratos de Consumo (7771) | Bancários (7752) | Crédito Rotativo (14758)
14926;Revisão de Juros Remuneratórios, Capitalização/Anatocismo;7752;DIREITO DO CONSUMIDOR (1156) | Contratos de Consumo (7771) | Bancários (7752) | Revisão de Juros Remuneratórios, Capitalização/Anatocismo (14926)
12930;Cursos Extracurriculares;1156;DIREITO DO CONSUMIDOR (1156) | Cursos Extracurriculares (12930)
12931;Cobrança;12930;DIREITO DO CONSUMIDOR (1156) | Cursos Extracurriculares (12930) | Cobrança (12931)
12932;Mensalidades;12931;DIREITO DO CONSUMIDOR (1156) | Cursos Extracurriculares (12930) | Cobrança (12931) | Mensalidades (12932)
14925;Repetição do Indébito;6220;DIREITO DO CONSUMIDOR (1156) | Responsabilidade do Fornecedor (6220) | Repetição do Indébito (14925)
12772;Anúncio de Processo, Substância ou Objeto Destinado a Provocar Aborto ;3692;DIREITO PENAL (287) | Contravenções Penais (3692) | Anúncio de Processo, Substância ou Objeto Destinado a Provocar Aborto  (12772)
